#ELSD# 2048 1024 texture1.pgm (width height input)
# FORMAT:
#   line <x1> <y1> <x2> <y2>
#   circle <cx> <cy> <rx> <ry> <angle_start> <angle_end>
#   eclipse <x> <y> <rx> <ry> <rotation> <angle_start> <angle_end>
line 1246.502775 285.569895 1244.121867 301.652472
line 1012.469177 684.802927 1014.248309 677.135655
line 1401.885973 704.353052 1413.386164 710.102625
line 1629.295825 745.588970 1622.783043 759.900546
line 412.462320 781.018873 406.806775 793.653970
line 20.953316 242.646393 26.636468 246.544930
line 951.012976 265.345905 953.932945 256.327169
line 220.694750 317.942029 210.150739 321.843165
line 976.676277 365.647701 979.668534 391.841468
line 105.206859 388.876849 84.476134 406.277937
line 1972.845490 426.800047 1963.662433 424.615659
line 1705.074025 488.540189 1699.449044 486.654166
line 1189.323875 644.019334 1201.922908 642.208281
line 1022.522919 692.104486 1041.663823 699.893924
line 1873.128257 704.384901 1853.225739 710.931270
line 1251.292534 713.192032 1232.835615 705.029336
line 751.893684 756.936200 740.555579 760.397606
line 210.780898 324.737957 179.865439 338.016825
line 40.684428 331.904714 25.184598 362.904802
line 1247.717797 381.553977 1255.582995 371.577337
line 40.355171 396.656260 75.636638 353.134434
line 1452.088746 428.010314 1468.219655 458.074213
line 1836.877338 491.853935 1853.203677 493.666224
line 454.336235 557.882287 438.101091 560.475301
line 1050.130645 615.892699 1045.573032 607.476251
line 1958.197814 661.868099 1956.660336 645.645344
line 99.993455 673.758538 88.723781 662.524329
line 723.018714 704.007204 706.687615 708.726565
line 1820.615823 720.584812 1786.910664 728.281185
line 1721.862428 741.702603 1698.147393 743.432058
line 1710.607867 776.450495 1680.594852 775.827577
line 698.541506 819.293246 725.707990 809.607776
line 1240.497890 372.539358 1245.861728 383.657759
line 929.346907 410.644885 900.888073 370.438790
line 1531.121786 488.854082 1525.237588 490.321205
line 1475.517674 558.126535 1475.142041 531.864029
line 475.643948 567.223183 499.391644 565.930846
line 712.126348 687.722657 689.400596 694.461321
line 877.494264 780.766766 880.943900 765.698005
line 345.852072 770.802092 338.166184 780.657119
line 1581.861007 773.112958 1567.444432 789.865044
line 702.178793 827.695732 733.732480 816.016179
line 1991.399442 352.984793 1999.346349 396.880187
line 1598.126976 384.345497 1579.377347 383.089951
line 1491.898781 490.840915 1459.272303 490.090593
line 1512.676522 487.732476 1492.493150 490.861850
line 978.094390 567.252548 993.163553 566.723843
line 1502.984016 586.817863 1512.227000 564.011065
line 2030.630818 709.188419 1995.625027 709.379952
line 535.603679 781.741915 561.782543 777.547890
line 332.664630 785.208427 323.750423 795.059842
line 1749.335537 804.511384 1735.646575 800.550438
line 78.058840 182.383452 38.102935 183.710794
line 189.743915 291.144704 176.797600 269.196041
line 1264.488037 311.763756 1257.048496 304.204257
line 1222.930253 324.594548 1220.884184 334.428924
line 795.515684 354.057073 730.736283 313.702953
line 2.827986 396.557192 9.318653 395.327567
line 1843.082307 506.647167 1831.761364 508.768577
line 1770.907492 522.640156 1763.088744 525.526798
line 1416.796468 670.626571 1416.096027 635.615576
line 1473.161223 679.459517 1461.846624 684.308791
line 1839.674361 741.893713 1838.268466 764.383968
line 1625.632929 813.029561 1610.632617 811.783315
line 1824.402751 834.239831 1808.071247 830.886815
line 176.456032 341.347420 166.670957 349.118062
line 1998.852884 378.007125 1994.614715 351.836180
line 818.046045 373.502910 795.980061 353.035008
line 15.779374 369.260813 11.907169 364.025798
line 1011.564542 420.561846 1019.431984 381.886592
line 1095.367382 414.207687 1090.458143 421.766633
line 1644.369886 488.740244 1613.111844 488.992087
line 1844.565057 713.804234 1821.752563 720.187431
line 1030.522459 737.111713 1032.901593 725.578913
line 1858.530407 731.859997 1859.687008 763.113453
line 319.369241 776.955632 330.403324 766.637932
line 1785.726535 728.791111 1727.007115 737.741724
line 1818.041221 748.123787 1817.679336 773.118547
line 586.809207 769.681258 595.943265 771.643512
line 1740.663494 773.479957 1716.787616 776.069226
line 724.370343 806.862104 705.786840 813.573149
line 1535.838261 835.184175 1518.242689 839.821546
line 107.881757 160.172878 100.339689 159.277046
line 1934.437701 496.593548 1893.280974 487.424860
line 465.654379 562.208859 484.369455 560.561989
line 830.567331 756.882274 827.734743 734.424222
line 256.922317 293.965258 236.168981 302.025611
line 285.677538 282.682245 256.647868 294.494956
line 228.782324 302.931417 218.209158 309.510255
line 546.854725 557.475313 530.620535 557.981937
line 762.997540 611.437204 720.463577 623.820549
line 595.593814 769.194705 609.574178 766.776517
line 387.543480 791.076927 393.955966 781.591712
line 669.626937 819.551568 667.545349 807.785269
line 1631.765422 822.364826 1605.520211 826.148051
line 1223.629462 359.588684 1238.707476 366.928421
line 1904.510527 397.601076 1897.329572 386.578847
line 819.352014 658.084960 790.711926 674.526421
line 117.165003 176.053688 104.398188 178.259225
line 101.866742 185.841278 94.377660 185.555325
line 92.314725 262.403778 103.499244 259.638895
line 824.697086 379.089277 819.942929 373.730065
line 719.585594 624.055222 664.575148 636.509081
line 919.776706 237.708832 908.690850 243.049548
line 303.904205 275.825918 296.469864 277.970698
line 294.548059 277.379263 286.686972 280.077119
line 218.353220 309.767517 211.789964 312.949609
line 829.160101 377.216677 823.342571 370.587175
line 1871.896451 485.915195 1855.550966 487.123461
line 721.654362 319.369081 709.392553 314.332270
line 1278.085141 331.010131 1274.898710 320.338318
line 2035.604950 675.470233 2015.457281 678.080384
line 1715.642461 815.807160 1688.155379 818.441923
line 83.041910 261.624815 90.540529 259.134409
line 830.067763 385.485170 825.672373 379.341110
line 84.774631 171.470806 69.840908 174.318387
line 699.706674 310.366811 688.451230 307.891566
line 322.016680 281.724225 309.087024 283.390736
