#ELSD# 2048 1024 texture2.pgm (width height input)
# FORMAT:
#   line <x1> <y1> <x2> <y2>
#   circle <cx> <cy> <rx> <ry> <angle_start> <angle_end>
#   eclipse <x> <y> <rx> <ry> <rotation> <angle_start> <angle_end>
line 1213.677797 328.029494 1211.904936 340.971562
line 947.870718 471.814900 948.407366 491.867443
line 1440.637111 563.965528 1428.111097 563.595051
line 1592.016890 608.102493 1596.812219 638.333239
line 715.036221 733.219673 720.423137 695.596097
line 372.406294 793.521862 383.027823 779.302412
line 164.159307 166.093085 174.492856 165.601266
line 1677.348922 402.711759 1662.627060 430.359860
line 608.123638 509.396867 634.349727 511.030688
line 1896.870419 693.169945 1929.414544 696.487026
line 1673.186229 765.654855 1678.086031 755.605999
line 1266.579144 770.796251 1253.536566 744.147118
line 233.131273 776.938588 218.031598 778.428240
line 1724.163644 824.713576 1704.718414 812.574877
line 1972.202701 819.721433 1956.138079 834.917408
line 193.468111 83.398443 177.687111 80.966599
line 1670.821389 278.646039 1728.198047 294.103863
line 1659.523576 477.205814 1633.942348 488.694883
line 276.915710 508.706733 310.616791 510.759747
line 1873.031918 576.883112 1869.760193 539.341431
line 776.855569 549.062309 756.855125 550.305175
line 1608.232837 646.023198 1613.166556 660.174718
line 833.064096 682.040528 853.109870 689.416121
line 629.346630 699.123299 600.679044 702.354490
line 1871.246120 740.533099 1874.222274 760.647597
line 29.369746 759.282578 65.644644 757.220573
line 393.369828 803.273571 401.268735 790.257095
line 1764.011243 845.036706 1745.823229 835.038261
line 1242.662761 373.423424 1230.584091 379.290783
line 758.243114 456.383395 736.733152 451.215389
line 1864.181196 484.396834 1858.262206 431.859542
line 1701.817972 474.242621 1660.535095 475.945691
line 1008.162247 589.067386 991.848716 587.092070
circle 659.988781 595.772979 -2.483357 -2.483357 0.000000 5.612106 11.257436
line 1186.878197 675.464282 1213.142670 675.986747
line 1243.709109 718.408211 1235.165536 698.320415
line 1978.125000 705.625000 2001.875000 705.625000
line 64.372120 788.022993 5.633644 789.681199
line 138.912159 255.790033 22.448781 242.021559
line 1732.125921 292.215697 1673.366175 276.001017
line 610.622953 385.624685 612.562416 373.038310
line 884.725235 415.390250 878.550395 406.177703
line 2018.127430 696.054952 1961.879226 696.372794
line 2013.126998 725.707634 1989.360669 726.282138
line 379.634302 808.299781 393.199280 788.175068
line 168.198227 266.632520 134.609147 256.488820
line 784.006905 455.637694 783.898885 441.868929
line 959.557271 444.271520 971.727656 465.708651
line 774.385372 576.949012 754.426999 579.746044
line 879.005980 619.295385 883.866756 596.765348
line 885.856249 634.415866 888.074057 621.865997
line 1245.650857 644.841948 1191.876939 643.066285
line 2045.667513 724.116103 2013.173680 725.509898
line 1213.711616 755.710279 1216.280620 738.038593
line 1908.047716 809.311631 1892.321545 828.491143
line 1840.702873 294.189944 1810.654923 307.306991
line 2039.333734 397.583814 2010.465638 399.785016
line 891.679421 433.190191 885.804562 415.565148
line 1037.854809 470.503270 1047.968666 448.054567
line 1583.453072 485.233908 1504.116935 492.982848
line 1457.630569 646.865721 1457.395613 659.384771
line 215.002359 709.722299 230.646221 720.594465
line 155.802971 753.130041 156.796607 718.051963
line 1657.636674 773.574314 1643.858696 758.600057
line 1701.895245 769.370408 1706.454753 789.470330
line 1905.868659 803.330814 1886.969694 825.704986
line 14.385726 826.455965 56.889873 827.543952
line 175.483176 166.316519 180.939754 165.888604
line 681.831824 317.017741 646.994394 306.480278
line 1637.985952 315.240945 1663.140243 319.280073
line 1223.037470 336.632925 1218.218023 328.840572
line 877.761634 406.182205 873.649055 400.918958
line 911.562166 435.548496 903.956060 434.144343
line 1727.868881 432.011940 1739.205818 453.215457
line 1245.625000 675.625000 1270.625000 675.625000
line 1192.316798 714.337983 1193.686260 730.682707
line 1988.153705 726.348097 1954.367781 724.507513
line 2023.121742 830.549784 2045.633645 829.574556
line 174.571717 162.324618 200.735457 150.877461
line 29.466045 243.720039 0.232089 245.162616
line 38.183520 244.115775 31.955249 244.483649
line 35.713140 251.707096 25.596825 251.078241
line 2023.166669 248.014169 2005.541224 248.321572
line 1598.908704 620.366731 1605.588742 640.636949
line 1178.655066 644.230392 1172.884716 643.073826
line 1973.082626 781.180142 2003.193430 783.478499
line 1278.124627 833.121440 1291.984369 831.667719
line 37.275758 239.130120 29.753602 238.031870
line 1197.511282 390.655108 1201.668530 397.083337
line 410.624521 467.013914 389.374774 466.940632
line 1881.296264 465.430058 1876.627165 479.291519
line 1490.661883 496.021607 1476.834823 496.331323
line 1644.044422 516.283828 1625.500959 526.653177
line 1836.357801 533.167017 1841.123882 591.834471
line 1844.375460 624.374938 1848.946241 658.182967
line 66.984456 715.204390 0.571419 723.968997
line 1925.571522 773.719407 1958.145241 776.650027
line 351.988571 805.723190 367.062917 788.287466
line 331.166258 826.193877 351.026927 807.297437
line 2045.674543 244.773536 2019.351316 244.617381
line 2004.657593 249.051816 1985.419930 250.638253
line 183.658030 272.077304 168.633095 264.659826
line 1759.321769 749.482756 1776.863499 758.148281
line 565.126942 756.790147 560.432958 784.342282
line 206.301147 280.479031 185.197607 270.257393
line 1455.836726 620.178680 1445.561913 622.885530
line 1855.775017 691.862100 1854.058655 671.902203
line 2045.641493 687.370433 1991.867861 689.160548
line 1963.133674 689.242315 1936.914008 687.528287
line 549.516141 763.154502 544.748409 785.964327
line 342.200205 827.198675 358.411787 810.910437
line 1950.314434 831.420708 1969.498657 818.305885
line 167.114351 73.721084 160.342795 72.869797
line 180.512602 75.239505 168.060570 73.620564
line 258.121492 151.035776 265.621361 151.004427
line 454.375000 178.125000 479.375000 178.125000
line 1609.097858 469.118200 1606.294524 461.279640
line 13.211811 685.718720 0.602926 686.533319
line 238.978712 781.422779 247.645558 773.827888
line 425.580279 180.033577 453.111901 177.951768
line 1984.448585 251.141505 1965.373415 253.859074
line 1989.379615 689.186034 1969.391540 688.697827
line 230.677102 721.750940 243.704305 727.221999
line 188.410381 172.781930 201.949814 175.207371
line 216.128760 286.634034 206.886885 279.799128
line 828.382059 604.407141 822.765199 649.330013
line 818.506255 708.001397 828.144406 701.905683
line 1279.322113 798.155319 1268.449143 779.189174
line 1270.842892 821.596097 1259.987072 824.031901
line 746.149209 448.149457 747.024824 429.381990
line 541.838476 797.059697 538.964344 815.943008
line 1299.153093 837.734104 1281.624977 847.684575
line 171.875000 1.875000 139.375000 1.875000
line 2004.452209 240.426030 1993.079928 241.261436
line 928.309497 824.987285 938.871966 828.043104
